text,reply_to_message_id,mentioned
По российской доверенности многие не покупают а тут иностранная,2052274,False
"Да,да,какие?",2052273,False
Очевидные риски,2052272,False
По какой причине,2052271,False
Ага квартиру я бы по такой доверенности покупать не стал)),2052265,False
Ну обсудите с салоном. Еще апостиль на доверенность могут несколько дней делать. Так как его не нотариус выдает а гос орган,2052264,False
А там что за ситуация?,2052264,False
Вообщем такие дела,,False
Не в теме люди просто,,False
Зря,,False
"Некоторые пугаются кстати такой доверки,ага",2052263,False
Ее салон не выпускает,2052263,False
С покупателем обсудите устоит его индонезийская доверенность с апостилем и русским переводом. Надо будет еще найти нотариальную контору в России которая сделает перевод с индонезийского,2052260,False
Получится или нет-Зависит от..,2052258,False
.,2052217,False
"Да , но нет ) описывала выше проблему",2052259,False
А вам для продажи?,2052258,False
"Если получится сделать в рамках 4 дней отлично , если нет , то в рамках двух дней вылетать",2052257,False
"Не уверен,надо уточнять,а передать ее тоже же надо будет и доставить туда,не?",2052254,False
Google в помощь,,False
Notary public ближайший,2052245,False
2 максимум,,False
Сколько дней у тебя есть,2052252,False
Очень срочно 🥺 либо срочно вылетать в Россию,2052250,False
"Хорошо, сделаем 🍾😍😁",2052249,False
"Напиши мне сегодня,у меня есть такой,как срочно надо чтобы было готово это все?",2052245,False
Ждём фоточки с вершины)),2052246,False
Спасибо большое 🙏,2052244,False
"Скоро пойду встречать,  да 😁",2052130,False
"Тогда возвращаюсь к первому вопросу , где найти нотариуса ;)",2052241,False
С днем рождения 🎊🍾🎈🎁,2052242,False
"Я как то себе больше верю)
Или вы просто поболтать?))",2052240,False
"Вау, Елена 😍
Спасибо вам огромное.
Очень приятно и неожиданно 🙏
Спасибо за ваши искренние слова! Очень ценно 🥰",2052124,False
Мне тоже кажется норм самое будет это попробовать,2052234,False
Не бывает этом случае поверьте мне,2052239,False
"Да по разному бывает..
Давайте не будем теоретизировать",2052238,False
"Не выйдет 300%, сидеть за вашу доверенность нотариусу нахер не надо)",2052232,False
Благодарю),2052232,False
Но можно еще индонезийскую сделать с апостилем и в Росиии нотариальный перевод,,False
"Записи нет ни на декабрь , ни на январь , поэтому и обратилась в чат , мало ли есть варианты",2052230,False
"Я б попробовал поговорить с нотариусом,если не выйдет-то выше 3 варианта написал",,False
"Не,они готовую уже дают потом на проверку,если все ок,то штампуют и тп",2052228,False
Ошибки у нотариусов очень часто явление. Всегда нужно тщательно перепроверять. Не тратьте время и записывайтесь в консульство за новой доверенностью,2052228,False
"Схуяли это мой косяк , я проверила , а она потом пальцем задела и распечатала , откуда я знаю",,False
И остались сканы в базе,,False
Ну тогда еще вариант дописать в доверенности новой дополнительные права,2052205,False
Потому что давались оригиналы документов в руки,2052221,False
Она не соответствует ПТС,2052223,False
"Как раз думаю сейчас об этом 
Мне интересен другой момент,человек одобрил,они ее занесли в базу сразу,по какой причине и кто признал ее недействительной",2052221,False
Кончено только личное присутствие,2052205,False
"Чего вы к нотариусу-то пристали?) Человек проверяет документ прежде, чем подписывает)) ну, должен, во всяком случае.. сам и виноват потом",2052211,False
Тогда только через доверенность,2052217,False
Помоги им править их косяк,,False
Позвони ему,2052212,False
"Спрашивала про это и про электронную подпись , но они ни в какую . Проблема в другом , продать я смогу по дкп. Но машина стоит в салоне на реализации. И ее не забрать , ее не отдают без собственника, а в доверенности опечатка",,False
"Попробуй погуглить тему,с 2023 можно продавать по договору через госуслуги дистанционно,если у тебя там есть учетная запись",2052210,False
Но доверенность недействительна с этой опечаткой,,False
"Все права , но на продажу и тд",2052213,False
"А как же доверенное лицо?
Что там написано то на него в доверенности?
Никаких прав чтоли?",2052212,False
Не дотянуться 😅,2052211,False
Ну пи*ды ему дай еще теперь,2052208,False
В которых это указано,,False
ПТС стс,,False
Я ему дала официальные документы,2052207,False
"Вы нормально ему все писали,а он ошибся?",2052206,False
Нотариуса русского,2052204,False
К русскому ? Они уперлись только личное присутствие для правок,2052203,False
Чей косяк то я не могу понять,,False
К нотариусу ходили тому?Что говорит?,2052202,False
Вроде бы,,False
А старая не считается действительной из за опечатки,2052200,False
Но как вы старую то аннулируете,,False
"Геннадий скинул сообщение-первый вариант реальный
Я так делал тут этот вариант тоже",,False
"Один из вариантов к консулу,там аннулируете старую и пишете новую
Второй,с нотариусом",2052195,False
"Читала его , очень сложный , но вот поэтому и спросила про нотариуса",2052196,False
"Был еще способ, но он кажется не легче-https://t.me/balichatservices/75426",2052190,False
Типо того 320i написали 3201,,False
X5 или X6?,2052193,False
Ген доверенность только на машину,2052191,False
К сожалению нет,2052191,False
"Ошибаетесь,может быть прописан этот пункт",2052190,False
"Нет , в этом и есть суть генеральной доверенности;)",,False
Есть кто от вас может по документам совершать такие же действия?,2052186,False
"Отказали , только личное присутствие",2052187,False
"Возможно по ней человек ,которому вы доверяли может к нему пойти и исправить эту ошибку",2052184,False
Да,2052185,False
Авто ваше?,2052184,False
Нотариус русский,2052183,False
Кто,2052182,False
"В России , небольшая опечатка  есть",2052180,False
"На доверенность тоже запись нужна как на паспорт,отдельная очередь,лучше позвонить или написать вопрос на почту им",,False
"У вас кто предидущую доверенность,где ошибка,делал и где",2052179,False
"А может кто то делал или знает , в течении какого времени этот вопрос решается ? 

Прочитала, что до нескольких месяцев доходит",2052173,False
"Ааа,так это еще и девушка?
Ну ок))",2052177,False
И сама коуч выглядит убедительно🤔,2052176,False
"Вроде по сути норм видео сняли,разумное,но по фактам опять вопросики))",2052175,False
Буквы немного переставил и лепи любую теорию) проверять же всё равно никто не будет 😂 главный принцип тренингов просветления)),2052166,False
верно,2052170,False
"Здравствуйте❤️

Заведующий консульским отделом посольства РФ Коняев Сергей Александрович работает в Джакарте.

У него можно сделать доверенность для РФ, новый российский загранпаспорт (инструкция), зарегистрировать ребенка, родившегося в Индонезии и получить другие консульские услуги.

О консульских услугах можно также узнать на  сайте посольства РФ.  Адрес электронной почты консульского отдела consindonesia@mid.ru, телефон +62-21-522-51-95 (в рабочие дни 9:00 - 12:45).

 Телефон горячей линии посольства РФ +62 811 560 77 88

Также на Бали есть почетный консул РФ - И Геде Дхарма Виджая.",2052172,False
Ботя консул,2052170,False
"Вам я так понимаю для начала консультация нужна,верно?",2052168,False
"А консульство только в Джакарте , верно ?",2052169,False
"Если для России ,то только в консульстве",2052165,False
"Грамотный , адекватный . Балийцы довольно сложные в работе",2052167,False
Норм это какой в вашем понимании?,2052165,False
https://stopfake.kz/ru/archives/12222 может это?,2052161,False
"Ребят , доброй ночи) 
Кто нибудь знает норм нотариуса на Бали ? 
Нужно доверенность на продажу машины оформить ( точнее исправить ошибку)",,False
"Да там опять тумач,куча денег и 1 раз выйти,совершенно не повседневные вещи",2052162,False
Интересно,2052161,False
"Судя по ассоциативному ряду, подробностями лучше не интересоваться))",2052160,False
"Люблю таких, милые) Ни в одном переводе al-kuhl не звучит как ""пожирающий тело дух"", но это неважно 🙈",2052148,False
"Напомнили мне про еще 2 не сделанные мной тут вещи..
Нда..",2052157,False
Лосось под мехом…,2052156,False
"""лосось под мехом"" 😂😂😂",2052156,False
"Ну, селёдка есть, уже не так грустно, хоть ее в шубку укутать 😂",2052155,False
,2052150,False
Отсутствие тут хороших скорняков наверное и шкур,2052154,False
Что мешает?),2052153,False
"Ночью холодно.Конечно
Сам бы с удовольствием носил",2052152,False
"А то! Всё по-богатому! Взрослая уже, может себе позволить))",2052151,False
Соболь?,2052150,False
"У нее селёдка под шубой дома, вернётся как миленькая! 😂",2052149,False
Хотите чтобы она афигела и обратно ушла?)),2052130,False
,,False
"Здравствуйте❤️

Если вы хотели бы узнать побольше об островах Гили, почитайте пожалуйста,  статью о Гили Траванган, Мено и Аир на Балифоруме .
Билеты на Гили вы можете заказать онлайн.

На БалиФоруме есть подборка самых лучших отелей  на Гили Траванган, Гили Аир, Гили Мено.

Если вы жаждите общения находясь на островах, то мы приглашаем вас в чат  Кто сейчас на Гили?

Приятного вам отдыха!
С любовью и заботой, ваш Ботя",2052145,False
Ботя гили,,False
trip.com,2052142,False
"Можно чуть поподробнее про трипком, не смог найти",2052139,False
Отменен,2052111,False
"На сайтах малазийских авиалиний тариф Flex, Expedia , Трип ком",2052134,False
Достаточно справки из квд,2052111,False
"Список чатов и правила публикаций на всех ресурсах  Балифорума

Напомню, что вы можете задать свой вопрос, написав Боте личное сообщение. ☺️",,False
"Подскажите пожалуйста, какой можно купить обратный билет с возможностью возврата или переноса даты?",,False
https://t.me/balichatvisa,2052131,False
А можно попросить Вас ссылку на чат?🙏🏼,2051715,False
Она сейчас не спит) Встречает новый год жизни на вершине Батура)) Спустится - а мы тут как тут! 🥳❤️🔥,2052127,False
Тигрица наверно тоже☺️,2052124,False
"Нашёл:

Летим с детьми. Десять плюсов и минусов жизни с ребенком на Бали
Жизнь на Бали с детьми — это счастливые и незабываемые моменты, которые точно запомнятся. Остр...

Дешевые отели и гестхаусы в Куала Лумпуре
Предлагаем вам подборку гестов в Куала Лумпуре на период виза-рана. Сюда вошли варианты номеров: — до&nb...

Любовь на Бали
Бали. Я долго выжидала и присматривалась прежде чем начать писать о Бали. Остров меня покорил с перв...",2052125,False
Ботя опять спит! 😏,,False
"Тааак...
А кто у нас уже почти два часа, как именинник? 

Наша любимая Позитивная Тигрица! 🥳🥳🥳

Самое время пожелать, чтобы всё добро, что благодаря ей творится в чате, возвращалось стократно, все вокруг дарили только радость и позитив, а любимые российские продукты никогда не заканчивались - ни в собственных закромах, ни в чемоданах друзей-туристов, что едут на Бали с гостиницами и отличным настроением, спеша поздравить нашу сегодняшнюю героиню с праздником!

С Днём рождения, дорогая @positivnaya_tigress

Спасибо за всё! ❤️",,False
https://baliforum.ru/p/gde-kupit-novogodnyuyu-elku-na-bali,2052089,False
"И не говорите, как будто в тропиках 🤣🤣",2052121,False
"И джекфрук у вас растет, и мусанги бродят)) прямо в раю живёте! 😁 Ещё немного, можно будет к вам ездить, как на экскурсию))",2052115,False
"Я уж грешным делом на змею подумала, но у нас тут их не замечалось ранее. Очень уж ОНО тихое",,False
"Спасибо! Поспокойнее стало. Попробуем спать, если не продолжатся баталии. Завтра попросим охрану и садовников проверить",,False
Стаф попросите все проверить,2052114,False
"Вот тоже, да",2052116,False
Да больше по мусоркам пройтись когда все уснут,2052113,False
"У нас джекфрут растёт, они его жрут :)",2052113,False
"Вот было подозрение, да, потому что они тут у нас водятся. Блин, это ж надо искать теперь, где дырка под крышей. И главное, как оттуда всех выгонять и чтобы никто там не помер и не завонялся… 🙈

У нас все дети животные в доме от этого грохота ко мне в кровать попрыгали и трясутся.",2052104,False
Кофе ищут?)),2052104,False
"Здравствуйте❤️

На Балифоруме можно узнать о требованиях для прилета в Индонезию и найти отзывы от путешественников, которые недавно улетали из Индонезии в другие страны. Для поездок в Индонезию и по стране вакцинация больше не требуется.

Напомню, что вы можете задать свой вопрос, написав Боте личное сообщение. ☺️
С любовью и заботой, ваш БалиБотя",2052111,False
Здравствуйте. Подскажите пожалуйста нужен ли сертификат о вакцинации для приезда на Бали ?,,False
Милый зверек 🌿🌱,,False
Какой хорошенький 🤍,2052104,False
"Здравствуйте❤️

На БалиФоруме можно найти контакты надежных и рекомендованных ренталов по байкам в теме Контакты по аренде машин и байков на Бали.
Особенная рекомендация Балифорума - компания Balimotion ➡️ @Balimotion - у них все байки со страховкой и всегда в отлично состоянии.

Приятных вам поездок по Бали!

Напомню, что вы можете задать свой вопрос, написав Боте личное сообщение. ☺️
С любовью и заботой, ваш БалиБотя",2052107,False
Ботя аренда авто,2052100,False
,2052103,False
"Всем привет. 

У нас тут под крышу дома пробрался кот/кошка, и теперь носится там с кем-то воюет, грохочет и орет. 
Кого вызывать в таких случаях? И что там может быть под крышей (между ней и потолком), что может так воевать с кошкой? 
До сих пор никаких посторонних звуков замечено не было, что вдвойне напрягает - что там такое тихое живет..",,False
Кидалово в чем?,2052065,False
"Добрый вечер. 
Подскажите, где можно арендовать машину?",,False
Смотря когда,2052040,False
"Нашёл:

Продуктовые рынки и магазины фруктов и овощей. Где на Бали купить фрукты?
Где купить фрукты на Бали? Обзоры фруктовых и овощных магазинов по районам. Если у вас есть поправки...

Продуктовые рынки и магазины в Куте и Легиане. Где в Куте купить фрукты?
Всем привет. Взяли специально гест поближе к морю в Куте у Матахари, но с кухней. Но рынко...

Органический рынок в Убуде рядом с кафе Алхимия
По вторникам, рядом с кафе «Алхимия» (вот здесь) проходит organic market. Рыночек совсем небольшой...",2052097,False
Ботя рынки,,False
Как доктор?,2051997,False
"Нашёл:

Перелет через Китай. Условия транзита
С 15 марта 2023 года Китай возобновил для иностранцев выдачу всех типов виз. Въезд разрешён также по...

Перелеты китайскими авиакомпаниями до Бали
Информация от Анастасии: Был куплен авиабилет Москва-Манила с пересадками через Пекин и Гуанчжоу (билет в...

Как получить визу в Китай на Бали
Anna_spb, добрый день! Не совсем поняла, почему Вы хотите делать транзитную визу? С 2013 года ее&nbs...",2052094,False
Ботя пересадка в китае,,False
"Нашёл:

Таможенные правила. Что можно провозить на Бали?
Что можно и нельзя ввозить в Индонезию, ввоз личных вещей в страну, правила, ограничения, таможенные сбор...

Можно ли вывезти ракушки?
Вылетаем через два дня. Девушка насобирала целый мешок ракушек за все то время, что мы тут были. Мож...

Не более пяти килограммов фруктов и овощей. Ограничения России на ввоз фруктов
С 19 августа в российское законодательство вводятся правила государственного карантинного фитосанитарного...",2052090,False
Ботя что нельзя вывозить с Бали?,,False
"Всем привет! Подскажите пожалуйста можно ли тут взять в аренду искусственную елку?🙈 
Ну или на крайняк, гле ее можно купить в Чангу?)",,False
GoDrinks,2052009,False
"Всем привет! Подскажите, с подходом на пляж bias tugel что-то поменялось с 2018 года? Это который рядом с Паданг Бэй. Помню там был проход через лес, по тропинке. Сейчас с ребенком, не вариант. Сделали ли там подход нормальный? Где-то читал, что якобы да. Подскажите, кто в курсе. Спасибо!",,False
"Добрый вечер 

Рейс Денпасар Гуаньжоу Москва

Паспорт рф

Можно делать пересадку? Что то нужно для этого дополнительно?",,False
Анастасия Сохарева забыла карту в аэропорту нет такой тут?,,False
Нет,2052082,False
Нет,2052082,False
А ваучер нужен на жилье?,2052071,False
🏂,,False
Самое время потусить в Сочи))),2052079,False
"Ребята, хочу из Сочи на месяцок на Бали, предлагаю обмен жильем, есть тут кто хочет в Сочи? У меня квартира 170 метров в центре.",,False
"Здравствуйте❤️

Посмотрите, пожалуйста, обзоры фруктовых и овощных магазинов и лавок по районам: в Джимбаране,  в Нуса Дуа,  в Куте,  в Семиньяке, в Керобокане,  на Бераве и в Чангу,  в Сануре,  в Денпасаре,  в Убуде,  в Амеде.

А еще у нас есть  обзорная статья о фруктах на Бали.

Приятного аппетита!
С любовью и заботой, ваш БалиБотя",2052076,False
"Всем привет😊
Подскажите, пожалуйста,контакты,где можно купить красную икру?🙏


И где есть хорошие рынки продуктовые?мы находимся в районе Умалас",,False
"Здравствуйте! ☺️

✔️ Всю информацию об индонезийских визах вы можете найти в соответствующей статье Балифорума.

✔️ Если вас интересует продление визы по прибытии (VoA), возможные варианты и вся процедура продления описаны здесь.

✔️ Оформить электронную визу по прибытии e-VoA можно заранее на сайте миграционной службы. Подробная инструкция есть на Балифоруме.

✔️ Ответы на другие вопросы о приезде в Индонезию вы можете найти в статье Как сейчас попасть на Бали - инструкция.

✔️ Проверенное агентство для оформления виз Legal Indonesia ➡️ @legalindonesia

Был рад вам помочь! Ваш Ботя ☺️",2052073,False
Ботя виза,,False
"Привет, пишешь в строке поиска rent bike bali, там в любой группе пишешь на англ. Какой байк тебе нужен, и тебе откликнутся множество ренталлв которые через 30 минут уже привезут байк",2052065,False
"Обратный билет, визу можно сделать по прилету за 35 долларов",2052069,False
"Ну вот я со своей стороны всю железность обеспечил) 
Привезут ли и привезут во время — пойдёт время)",2052062,False
"Ребята , всем привет! Вылетаем через 2 недели на Бали из России на месяц два , какие сейчас доки нужны для въезда и выезда (у нас только билеты в одну сторону). Кто владеет свежей информацией напишите пожалуйста в личку , буду очень признателен🙏",,False
Байк снять проще простого в любой момент,,False
"Ну Индонезы в целом не слишком пунктуальные.. сказать в последний момент ""сори я"" вполне нормально 🤷‍♂
Возьмите любой другой байк в любом другом рентале, их тут тысячи.
Тем более, с вас же предоплату не брали?",2052065,False
"Нет, просто договорились что привезут, а я им налом)",2052060,False
"Всем привет! 
Ребята, а с байками частое кидалово происходит, да? Я за месяца два искала контору и вот на одном остановилась ""bigbee"". Писала им заранее, потом за 10 дней напоминала, и вот пишу за несколько дней до договоренной даты про байк, а мне молчат про нужный байк, или другие предлагают (((",,False
"Как повезет, могут спросить",2052057,False
"Ну я вот тоже не совсем понимаю, с какими конторами надо договариваться , чтобы сомневаться и переживать) я прям железобетонно договаривалась , смотрела на фото сначала , договорилась на день и час) и без всяких переводов) оплата по факту 🤝 Правда это уже многиии было проверенное место, может поэтому такая уверенность )",2052055,False
"Наверное все то же самое, что и везде, просто мы выбирали по диджеям😁
Нам эти больше всех понравились
Ну и сам бич клаб вроде бы нормальный",2052056,False
"А тем кто должны привезти в 10 , вы деньги уже переводили ?",2052055,False
"Теоретически - да, фактически - на свой страх и риск - могут не пустить",2052057,False
"Всем привет, подскажите пожалуйста на Бали можно вьехать без обратного билета?",,False
"Николь, привет!) 
А что там будет?",2052054,False
"Вроде должны привезти в 10, но мы знаем как это бывает)",2052029,False
"Всем привет! Есть ли тут кто идет на Новый год в potato head?
Ищем с мч компанию😊",,False
Спасибо 🙏,2052050,False
"Привет кто в Куте , не против встретиться погулять",,False
обычно из Джакарты приходит за 4-7 дней. как повезёт.,2052049,False
"А ждать долго ? Не знаете ? Если закажу сегодня - завтра . 
До Нг приедет ?",2052047,False
"Напиши в лс скину контакты балийцев, у меня много",2052007,False
на токопедии есть разная китайская алкашка. и байцзю тоже есть.,,False
"Пейте лучше зелёный чай. На фиг этот алкоголь, он вообще не вкусный",,False
Думаю с китайским алкоголем тут проблемы,2052042,False
https://t.me/balichat/2011109,2051846,False
Ну конечно,2051846,False
А Байцзю знаете где взять ?),2052032,False
Нет такого сервиса. Иммиграция легко может проверить ненастоящий билет,2051832,False
"Ребята, есть ли тут кто играет в теннис и может составить компанию? 🎾",,False
"Привет! ☺️
Хотите отправиться в организованное путешествие по острову и за его пределы? 🏝 Увидеть самые впечатляюще достопримечательности и попробовать интересные активности? Рекомендую обратиться к компании MyBaliTrips. Только проверенные гиды, комфортные машины, индивидуальные туры. Также приглашаю в чат совместных поездок, где вы можете найти компанию для экскурсий!

Также на форуме  вы можете ознакомиться с информацией про интересные места и пляжи на Бали.

С любовью и заботой, ваш Ботя ☺️",2052038,False
"Ребята, привет!) 

Думаю о том, как праздновать Новый год 
Подскажите, пожалуйста, классные туры на вулканы / другие острова / в красивые места? Или спа комплексы с шикарными видами? 
Или то, что вас просто перевернуло/ вдохновило / создало «вау» эффект? 

Раз у нас с мч тут нет компании, то решила, что нужно очень красиво встретить это событие)",,False
"Всем привет,кто то может подсказать местный магазин с ювелирными балийскими украшениям?Желательно в чангу",,False
"Через ово и кассу индомарет
Не надо идти в банк или платить помогалам",2050875,False
"Привет!

Ищете, где купить алкоголь на Бали и не разориться при этом? 🥂

В статье Arak Attack. Обзор алкоголя в Индонезии на Балифоруме есть список проверенных мест, работающих даже ночью.
Там же вы найдёте обзор самых разных спиртных напитков. Все от элитного импортного алкоголя до традиционного балийского арака.

С любовью и заботой, ваш Ботя 🍻",2052032,False
Ботя алкоголь,2052009,False
"Это надо было делать, когда отбирали",2052021,False
Начинается!.. 🙄,2052021,False
"Привет) Ты уже нашел байк? Мне друзья тут советовали и я через него брала себе на месяц. Сам рентал из Чангу, но мне даже вез в убуд🙏",2052007,False
Спасибо,2052026,False
"через несколько дней, точно не считала, но не больше 2х недель",2052017,False
Блинов лучше пожарьте девчонкам ❤️,2052019,False
Напьюсь похоже,,False
Эх 😩,2052013,False
"Да блин , я обещал же . А обещание нужно выполнять . (()",2052012,False
"Ребят, подскажите! Кто делал возврат авиабилетов малазийских авиалиний, в течение какого времени средства возвращаются?",,False
"Так вы уже, считай, подготовились, всё замочено, можно не суетится))",2052006,False
"Ничего печального, здоровее будет жена, ей ещё готовить и убирать весь отпуск",2052013,False
"Простите, что я смеюсь) история, конечно, печальная, но очень смешная))",2052009,False
"Может не надо, тем более вы не пьете сами",2052009,False
"Нашёл:

Амед, Бали
Амед, Бали Район Амед на Бали Оглавление Расположение Транспорт Атмосфера Жилье Развлечения Достопримечательности М...

Как добраться до Амеда? Расстояние и время
Собираемся из Куты поехать на Амед на рыбок посмотреть. Сколько километров расстояние и за како...

Маршрут: Санур - Убуд - Чандидаса - Амед - Нуса дуа (30 дней)
Добрый день! Други помогите правильно составить маршрут. Планирую месячный отдых на острове. Планирую так: Санур, У...",2052010,False
Ботя Амед,,False
"Водку всю забрали 😣 добрались благополучно . Но - есть одно но , все что я вез - я не провез (((

Так что вопрос актуален , где на острове купить китайскую водку ???",2052005,False
@BaliForumRuBot кто летит,,False
"Народ, привет! 
Поделитесь, пожалуйста, контактом аренды Байков в Чангу. Чет не ожидал что так медленно пойдёт)",,False
А дату или хотя бы месяц ухода по воду не была объявлена? А то я только белье замочил,2051998,False
"О! Георгий) Ну, рассказывайте.. Прорвались? 🧐",2052003,False
"Есть ли какие-то практики, помогающие улавливать эти знаки? И когда вы их последний раз видели?",2051997,False
🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,2051998,False
Есть на буките магазины бу оборудования из под отелей/ресторанов?,,False
Так вот кто все грибы сожрал,2051998,False
Геннадий благодарю 🤝,2051985,False
"Вы всё пропустили) Просветлённый русский пророк поведал же, что в 2024 весь остров уйдет под воду! Мне его последовательница продала сковороду-вок и уехала с Бали ещё полгода назад, я со сковородой теперь буду ждать конца света, всё идет по плану! 🙄",2051996,False
"Господь не может жечь,он только наблюдает за способностью твоей головы улавливать его знаки",2051996,False
"Ох! Этот остров не спасти! Господь, жги",2051978,False
Спросите в чате @baliktoletit,2051993,False
"Знаю в Чангу, Убуде и Сануре. У вас какой район",2051991,False
"Всем привет! Скажите, пожалуйста, есть ли среди вас те, кто в ближайшее время едет на Пхукет / в Москву? Благодарю",,False
https://t.me/balichat/1984153,2051991,False
Всем привет. Где на Бали можно хорошие свежевыжатые соки на доставку заказать ? 🫶,,False
благодарю,2051976,False
"Нашёл:

Топ-5 дизайнерских магазинов одежды в Чангу
Автор текста: Евгения Абрамович На Бали большое количество магазинов с дизайнерской одеждой. Многие талантливы...

Деревня Celuk (Челук) - ювелирная мекка на Бали в районе Гианьяр
Челук — ювелирная Мекка на Бали на карте Так сложилось, что на Бали ремеслом занимаются не тол...

Как открыть свой бизнес на Бали: История одной предпринимательницы
Балийская история предпринимательницы Натальи. Эта статья будет полезна предпринимателям, планирующим или уже живущим на...",2051987,False
Ботя магазины украшений,,False
"Здравствуйте❤️

На Балифоруме есть хорошая статья о том, где лучше покупать шлемы на Бали.

Приятных и безопасных вам поездок!
С любовью и заботой, ваш БалиБотя",2051985,False
Плащи в магазинах со шлемами есть,2051981,False
"Магазин ACE, там коврики продают",2051981,False
Афиша на балифоруме https://baliforum.ru/events,2051954,False
"Это проблема, понимаю. Сочувствую",2051979,False
"Друзья, где можно коврик для йоги купить в Чаггу?) И плащ от дождя, для езды на Байке)",,False
"Хорош задаваться вопросами,живите,делайте,чувствуйте-24-й уже же на подходе🙃",,False
"Только сегодня или в ближайший месяц?) А то приезжаешь в свое любимое кафе, а там мест нет - все сидят с ноутами",2051842,False
На всем Бали,2051975,False
"Шалом алейкум православные,как  иногда говорится: гамар джоба ептить,дорогие балята 😁",,False
"Возможно в чате танцев подскажут)
Список чатов в закреплённых сообщениях",2051962,False
Это в каком районе? Есть гео?),2051819,False
Всё бы вам о мирском! Пора и о душе подумать),2051970,False
На Буките могу 🤷‍♂,2051961,False
"Да поменяй ты человеку,что ты в самом деле.
Сейчас никто в 22 не закрывается,все позже",2051968,False
"Переведи косарь @hedonism_game она тебя послушает 
Возможно",2051964,False
"Все менялы в чате обмена
@balichatexchange",2051961,False
В Магадан),2051966,False
На Ленинград?,2051965,False
"Строго до 22:00 сегодня было, поезд ушел 🤷‍♀",2051953,False
"Нашёл:

Чангу Студио (Canggu Studio)
Чангу Студио (Canggu Studio) рекомендовано Балифорумом зал для занятий по фитнесу и танцам на первом этаж...",2051962,False
ботя bellydance,,False
"Всем привет, есть менялы? Нужно баксы поменять на рупии",,False
Спасибо!,2051941,False
В чате тусовок подскажут @balichatparties,2051954,False
В чате убуда спросите,2051955,False
